company,address,industry,website,phone,contact_person,position,email,url
Công Ty TNHH Dịch Vụ Và Phát Triển Công Nghệ Hoàng Phát,"Số 260 Lê Thanh Nghị, Q. Hai Bà Trưng,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera']",['www.hoangphatcamera.com'],"['0988888850', '02437429999', '0988881770']",Phản hồi dịch vụ,,,https://www.yellowpages.vn/lgs/1187778036/cong-ty-tnhh-dich-vu-va-phat-trien-cong-nghe-hoang-phat.html
Công Ty TNHH An Phú Thanh Hóa,"Lô C- Khu Công Nghiệp Lễ Môn,","['Văn Phòng Phẩm - Công Ty Văn Phòng Phẩm', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Đồ Nội Thất Văn Phòng', 'Dụng Cụ Cầm Tay', 'Bảo Hộ Lao Động']",['www.anphuthanhhoa.vn'],"['0989257098', '02378689868']",Ông Hoàng Quốc Huân,Trưởng Phòng Kinh Doanh,anphu@hongducede.vn,https://www.yellowpages.vn/lgs/1187744688/cong-ty-tnhh-an-phu-thanh-hoa.html
Công Ty TNHH Thương Mại Kỹ Thuật Thanh Tân,"736/149/23 Lê Đức Thọ, P. 15, Q. Gò Vấp,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Trung Tâm Báo Cháy']",[],"['02839160803', '0839160803']",Nguyễn Thị Kim Phượng,Nhân Viên Kinh Doanh,camerathanhtan@gmail.com,https://www.yellowpages.vn/lgs/1187717268/cong-ty-tnhh-thuong-mai-ky-thuat-thanh-tan.html
Công Ty TNHH Đầu Tư Và Phát Triển Tuyền Phong,"403/64 TCH10, Phường Tân Chánh Hiệp, Quận 12,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Website - Thiết Kế Trang Web', 'Quảng Cáo Trực Tuyến']",['www.tuyenphong.com'],"['02866588800', '0909422255']",Ông Ngô Quốc Tuyền,,ngoquoctuyen@gmail.com,https://www.yellowpages.vn/lgs/1187779044/cong-ty-tnhh-dau-tu-va-phat-trien-tuyen-phong.html
Công ty TNHH công nghệ số D&T Toàn Cầu,"Số 56 ngõ 651 đường Minh Khai, phường Thanh Lương, quận Hai Bà Trưng,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera']",['www.cameratoancau.com.vn'],"['09179533660932277900', '02466744466', '0917953366']",Ms. Đỗ Linh Diệu,,dolinhdieu@gmail.com,https://www.yellowpages.vn/lgs/1187760903/cong-ty-tnhh-cong-nghe-so-d-t-toan-cau.html
Công Ty TNHH Công Nghệ TH Sun,"762 Lê Hồng Phong, TP. Nha Trang,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Năng Lượng Mặt Trời - Thiết Bị Năng Lượng Mặt Trời', 'Đầu Ghi Hình Camera', 'Bộ Đàm']",['www.solarkhanhhoa.com'],['0913511698'],Ông Bùi Văn Thắng,,daiphatdatnt@gmail.com,https://www.yellowpages.vn/lgs/1187802990/cong-ty-tnhh-cong-nghe-th-sun.html
Công Ty TNHH MTV Dịch Vụ Tin Học DTCOM,"Số 224, Đường Nguyễn Hoàng, P. Vĩnh Trung, Q. Thanh Khê,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Hệ Thống Báo Cháy Vùng', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Máy Văn Phòng', 'Vi Tính và Tin Học - Các Công Ty Tin Học']",['www.dtcom.com.vn'],"['0932113321', '02363692797']",Mr. Thắng,Giám đốc,thangnd@dtcom.com.vn,https://www.yellowpages.vn/lgs/1187743635/cong-ty-tnhh-mtv-dich-vu-tin-hoc-dtcom.html
Bạch Việt - Chi Nhánh Công Ty TNHH Sản Xuất Thương Mại & Dịch Vụ Bạch Việt,"11/7 Trương Định, P. An Cư, Q. Ninh Kiều,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'May Mặc - Các Công Ty May Mặc']",['www.bachvietco.vn'],['02923825357'],,,,https://www.yellowpages.vn/lgs/1054416/bach-viet-chi-nhanh-cong-ty-tnhh-san-xuat-thuong-mai---dich-vu-bach-viet.html
Công ty TNHH - TMDV công nghệ đinh gia phát,"458/143 đường 3-2, P.12, Q.10,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera']",[],"['02862744773', '0933113773']",Mr. Đinh Minh Ân,,,https://www.yellowpages.vn/lgs/1187760438/cong-ty-tnhh-tmdv-cong-nghe-dinh-gia-phat.html
Vinh Hưng - Công Ty TNHH Điện Tử Công Nghệ Vinh Hưng,"262 Đội Cung, P. 9, Q. 11,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Thiết Bị Điện - Nhập Khẩu và Phân Phối Thiết Bị Điện']",['www.cvm-e.com'],['02839634077'],,,,https://www.yellowpages.vn/lgs/703557/vinh-hung-cong-ty-tnhh-dien-tu-cong-nghe-vinh-hung.html
Công Ty TNHH Thương Mại Bình An,"8 Ngõ Hàng Bún, Hàng Bún, Q. Ba Đình,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Bảo Vệ - Công Ty Bảo Vệ, Dịch Vụ Bảo Vệ (chuyên nghiệp, uy tín)']",[],['02462936886'],,,,https://www.yellowpages.vn/lgs/722487/cong-ty-tnhh-thuong-mai-binh-an.html
Nhân An - Công Ty TNHH Công Nghệ Thương Mại Nhân An,"126/34 Ngõ 20, Phan Kế Bính, Q. Ba Đình,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn']",[],['02437622168'],,,,https://www.yellowpages.vn/lgs/1299378/nhan-an-cong-ty-tnhh-cong-nghe-thuong-mai-nhan-an.html
Công Ty Cổ Phần Phát Triển Thương Mại Và Công Nghệ Sản Xuất Mới,"K1B, 14 Thụy Khuê, Q. Tây Hồ,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn']",[],['02437322874'],,,,https://www.yellowpages.vn/lgs/1303956/cong-ty-co-phan-phat-trien-thuong-mai-va-cong-nghe-san-xuat-moi.html
Công Ty TNHH Thiết Bị Chính Ngọc,"Số 2 Ngõ 12/93 Chính Kinh, Nhân Chính, Q. Thanh Xuân,","['Tổng Đài Điện Thoại - Cung Cấp Và Lắp Đặt', 'Máy Tính Xách Tay', 'Dây Cáp Điện - Dây Điện và Cáp Điện', 'Máy Chấm Công', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Máy Hủy Tài Liệu', 'Máy Vi Tính - Phần Cứng Máy Vi Tính', 'Máy Chiếu', 'Máy Văn Phòng', 'Máy Vi Tính, Laptop - Linh Kiện Máy Vi Tính, Laptop']",['www.camnet.com.vn'],['0869177219'],Mr. Nguyễn Văn Ngọc,,tbchinhngoc@gmail.com,https://www.yellowpages.vn/lgs/1187811942/cong-ty-tnhh-thiet-bi-chinh-ngoc.html
C.C.B - Công Ty TNHH Thương Mại Dịch Vụ C.C.B,"39 Nguyễn Công Trứ, P. 19, Q. Bình Thạnh,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Trung Tâm Báo Cháy', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Phòng Cháy Chữa Cháy - Thiết Bị Phòng Cháy Chữa Cháy', 'Hệ Thống Báo Cháy, Hệ Thống Chữa Cháy Tự Động', 'Bình Chữa Cháy (CO2, Bột, Foam)']",['www.ccbvn.com.vn'],"['02822285473', '0822285473']",Hotline,,info@ccbvn.com.vn,https://www.yellowpages.vn/lgs/980391/c.c.b-cong-ty-tnhh-thuong-mai-dich-vu-c.c.b.html
Công Ty Cổ Phần Thương Mại Thiết Bị An Ninh Và Camera Giám Sát,"Số 1, Lô 15A, Trung Yên 3, P. Trung Hòa, Q. Cầu Giấy,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Phòng Cháy Chữa Cháy - Thiết Bị Phòng Cháy Chữa Cháy', 'Bất Động Sản - Các Công Ty Bất Động Sản']",[],['02437834785'],,,,https://www.yellowpages.vn/lgs/119315652/cong-ty-co-phan-thuong-mai-thiet-bi-an-ninh-va-camera-giam-sat.html
Công Ty TNHH Thiết Bị An Ninh Camera Hải Lê,"139/39 Phạm Huy Thông, P. 6, Q. Gò Vấp,","['Máy Chấm Công', 'Khóa Điện Tử', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Đầu Ghi Hình Camera', 'Chuông Cửa Có Hình']",['www.haile.com.vn'],['0945888439'],Hotline,,hai.le@haile.com.vn,https://www.yellowpages.vn/lgs/1187885916/cong-ty-tnhh-thiet-bi-an-ninh-camera-hai-le.html
Công Ty TNHH An Ninh Tốt,"Số 44, Đường Lê Hoàn, P. Quang Trung, TP. Phủ Lý,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Kiểm Soát Ra Vào - Hệ Thống Và Thiết Bị']",['www.anninhtot.com'],['0945010885'],Mr. Trương Toàn Anh,Giám Đốc,attvina@gmail.com,https://www.yellowpages.vn/lgs/1187928843/cong-ty-tnhh-an-ninh-tot.html
Cholimex - Công Ty Cổ Phần Cơ Điện Tử Và Tin Học Cholimex,"Số 23A Ký Hòa, P. 11, Q. 5,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Internet - Dịch Vụ Internet', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera']",[],"['02838553163', '0974844094']",Mr. Ngô Phước Lộc,Nhân viên kinh doanh,phuocloc001@gmail.com,https://www.yellowpages.vn/lgs/692811/cholimex-cong-ty-co-phan-co-dien-tu-va-tin-hoc-cholimex.html
Công Ty TNHH Dịch Vụ Kỹ Thuật Và Thương Mại Hàn Việt,"Số A2/7 KĐT Nghĩa Đô, Dịch Vọng, Q. Cầu Giấy,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Hàng Hải - Dịch Vụ Môi Giới Và Đại Lý Hàng Hải', 'Hàng Hải - Thiết Bị Hàng Hải', 'Hàng Không - Dịch Vụ Hàng Không']",['www.hanviet.com.vn'],"['02462813674', '0903452482']",Ông Lê Quang Huy,Giám đốc,huylq@hanviet.com.vn,https://www.yellowpages.vn/lgs/1187708913/cong-ty-tnhh-dich-vu-ky-thuat-va-thuong-mai-han-viet.html
Công Ty TNHH Điện Tử Tin Học Viễn Thông Công Nghệ Số,"706 Hai Bà Trưng, P. Cẩm Phô, Tp. Hội An,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Máy Vi Tính, Laptop - Nhà Cung Cấp', 'Máy Vi Tính - Phần Cứng Máy Vi Tính', 'Máy Vi Tính, Laptop  - Phụ Kiện Máy Vi Tính, Laptop', 'Máy Văn Phòng', 'Vi Tính và Tin Học - Các Công Ty Tin Học', 'Máy Vi Tính, Laptop - Linh Kiện Máy Vi Tính, Laptop']",['www.digitechvietnam.com.vn'],"['0903505817', '02353916969']",Mr Ngô Tuấn Anh,,info@digitechvietnam.com.vn,https://www.yellowpages.vn/lgs/707961/cong-ty-tnhh-dien-tu-tin-hoc-vien-thong-cong-nghe-so.html
Công Ty TNHH Thiết Bị Kỹ Thuật TLT,"Tầng 7 Tòa nhà 188 Trường Chinh, Q. Đống Đa,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Phòng Thí Nghiệm - Dụng Cụ và Thiết Bị Phòng Thí Nghiệm']","['www.tlt.net.vn', 'www.tltech.vn']","['02436610745', '0904745088']",Ms Nguyễn Ngọc Lan,GĐ Kinh Doanh,ngoclanbni@gmail.com,https://www.yellowpages.vn/lgs/1187768229/cong-ty-tnhh-thiet-bi-ky-thuat-tlt.html
Công Ty Cổ Phần Digiplus,"Số 34, Tổ 19, Ngách 72/82, P. Khương Thượng, Q. Đống Đa,","['Thiết Bị Siêu Thị', 'Máy Chấm Công', 'Khóa Điện Tử', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Thiết Bị Văn Phòng']",['www.digiplus.vn'],"['0902617866', '079259339']",Ông Trần Văn Huân,Kỹ Thuật,huandigiplus.vn,https://www.yellowpages.vn/lgs/1187877180/cong-ty-co-phan-digiplus.html
Công Ty Cổ Phần Ovietek Việt Nam,"498/14 Huỳnhh Văn Lũy, P. Phú Mỹ, Tp.Thủ Dầu Một,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Viễn Thông - Thiết Bị và Hệ Thống Viễn Thông']",['www.ovietek.com'],['0888625720'],Mr. Huỳnh Hoàng Thiện,,kimochiyohou@gmail.com,https://www.yellowpages.vn/lgs/1187835471/cong-ty-co-phan-ovietek-viet-nam.html
Công Ty TNHH MTV Thiết Bị Bảo Vệ & Quan Sát Từ Xa Bảo Việt,"908/3A, Quang Trung, P. 8, Q. Gò Vấp,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Tổng Đài Điện Thoại - Cung Cấp Và Lắp Đặt', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Máy Văn Phòng']",['www.cameraquansat24h.vn'],"['02838312122', '0946860186']",Hotline,,camerabaoviet@gmail.com,https://www.yellowpages.vn/lgs/1187803092/cong-ty-tnhh-mtv-thiet-bi-bao-ve---quan-sat-tu-xa-bao-viet.html
Công Ty TNHH MTV Dịch Vụ Tin Học DTCOM,"Số 224, Đường Nguyễn Hoàng, P. Vĩnh Trung, Q. Thanh Khê,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Hệ Thống Báo Cháy Vùng', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Máy Văn Phòng', 'Vi Tính và Tin Học - Các Công Ty Tin Học']",['www.dtcom.com.vn'],"['0932113321', '02363692797']",Mr. Thắng,Giám đốc,thangnd@dtcom.com.vn,https://www.yellowpages.vn/lgs/1187743635/cong-ty-tnhh-mtv-dich-vu-tin-hoc-dtcom.html
VT - Công Ty TNHH Thương Mại & Dịch Vụ VT,"42 Trần Quý Khoách, P. Tân Định, Q. 1,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Kiểm Soát Ra Vào - Hệ Thống Và Thiết Bị', 'Máy Chấm Công']",['www.vttech.com.vn'],['02835267699'],,,,https://www.yellowpages.vn/lgs/662049/vt-cong-ty-tnhh-thuong-mai---dich-vu-vt.html
Công Ty TNHH ứng Dụng & Kỹ Thuật Công Nghệ,"286 Kim Mã, Q. Ba Đình, ","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn']",[],['02437260038'],,,,https://www.yellowpages.vn/lgs/1291818/cong-ty-tnhh-ung-dung---ky-thuat-cong-nghe.html
Công Ty TNHH Dịch Vụ Điện Tử Và Thiết Bị Bảo Vệ,"242 Hàng Bông, Q. Hoàn Kiếm,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn']",[],['02438261720'],,,,https://www.yellowpages.vn/lgs/722580/cong-ty-tnhh-dich-vu-dien-tu-va-thiet-bi-bao-ve.html
Vương Minh - Công Ty Cổ Phần Dịch Vụ Bảo Vệ Vương Minh,"174 Đào Duy Anh, P. 9, Q. Phú Nhuận,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Bảo Vệ - Công Ty Bảo Vệ, Dịch Vụ Bảo Vệ (chuyên nghiệp, uy tín)']",[],['02862921296'],,,,https://www.yellowpages.vn/lgs/1087551/vuong-minh-cong-ty-co-phan-dich-vu-bao-ve-vuong-minh.html
TNT - Công Ty Cổ Phần Công Nghệ TNT,"Số 45 Phố Phó Đức Chính, Q. Ba Đình,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn']",[],['02437153356'],,,,https://www.yellowpages.vn/lgs/1480794/tnt-cong-ty-co-phan-cong-nghe-tnt.html
Cửa Hàng Trần Gia,"12A Nguyễn ái Quốc,Khu Phố 8, P. Tân Phong, Tp. Biên Hòa,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Khóa - Nhà Sản Xuất Khóa']",[],['02513997969'],,,,https://www.yellowpages.vn/lgs/3780111/cua-hang-tran-gia.html
Cty Cổ Phần An Toàn Đại An,"94 Phố Vọng, Q. Đống Đa,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn']",['www.daian.vn'],['02436284100'],,,,https://www.yellowpages.vn/lgs/1479852/cty-co-phan-an-toan-dai-an.html
Công Ty CP Giải pháp Công nghệ Dhome Việt Nam,"Tầng 12, tòa nhà HH3, Khu dân cư Mỹ Đình, Q. Nam Từ Liêm,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Cổng Từ An Ninh']",['www.Dhome.vn'],"['0437878923', '02437878923']",Hotline,,dhomevn.sale@gmail.com,https://www.yellowpages.vn/lgs/1187740731/cong-ty-cp-giai-phap-cong-nghe-dhome-viet-nam.html
Công Ty Cổ Phần Tin Học Miền Trung,"Số 66B, Lý Tự Trọng, P. Hà Huy Tập, Tp. Vinh,","['Đồ Điện Tử Gia Dụng', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Phần Mềm', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Máy Vi Tính - Phần Cứng Máy Vi Tính', 'Thiết Bị Văn Phòng', 'Máy Văn Phòng', 'Vi Tính và Tin Học - Các Công Ty Tin Học', 'Máy Vi Tính, Laptop - Linh Kiện Máy Vi Tính, Laptop']",['www.tinhocmientrung.com'],"['0943456322', '0383831979', '0975537597']",Ông Đinh Công Huy,,conghuyksdt@gmail.com,https://www.yellowpages.vn/lgs/1187747343/cong-ty-co-phan-tin-hoc-mien-trung.html
Công ty Tâm Phát,"772G, Sư Vạn Hạnh (nối dài), Phường 12, Quận 10,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn']",['www.congnghedanduong.com'],['02838630542'],,,,https://www.yellowpages.vn/lgs/1187772765/cong-ty-tam-phat.html
Công Ty TNHH T.A.C VINA,"80/56B Trần Quang Diệu, Phường 14, Quận 3,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Đồ Điện Gia Dụng - Kinh Doanh và Phân Phối', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera']",['www.tacvinacompany.com.vn'],['0934011618'],Nguyễn Thế Chiến,Giám Đốc,chiennguyen1618@gmail.com,https://www.yellowpages.vn/lgs/1187759670/cong-ty-tnhh-t.a.c-vina.html
Công Ty TNHH MTV Mèo Vàng,"968 Đường 3/2, Q. 11,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn']",[],['0907521524'],Nguyễn Anh Tuấn,,lekhactung98@gmail.com,https://www.yellowpages.vn/lgs/1187726004/cong-ty-tnhh-mtv-meo-vang.html
Công Ty Đầu Tư Công Nghệ & Thương Mại Việt Nam,"Tầng 12, Cầu Thang 2, Tòa Tháp CT4-SUDICO, Mỹ Đình, Từ Liêm, Hà Nội,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Nhà Thầu Cơ Điện, Cơ Điện Công Trình']",['www.techcom.com.vn'],['02437855336'],,,,https://www.yellowpages.vn/lgs/1299825/cong-ty-dau-tu-cong-nghe---thuong-mai-viet-nam.html
Công Ty TNHH Dịch Vụ Đầu Tư Nam Phước,"Thửa Đất Số 620, Tờ Bản Đồ Số 6, KDC Mỹ Phước 1, P. Thới Hòa, TX. Bến Cát,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Máy Vi Tính, Laptop - Nhà Cung Cấp']",[],"['0942903090', '0918442118']",Nguyễn Thị Kim Ngọc,,namphuoc1102@gmail.com,https://www.yellowpages.vn/lgs/1187859033/cong-ty-tnhh-dich-vu-dau-tu-nam-phuoc.html
Công Ty TNHH Thương Mại Dịch Vụ Trương Gia,"30 Hưng Đạo Vương, P. Thanh Bình, Tp. Biên Hòa,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Máy Văn Phòng', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị']",['www.truonggia.com'],"['02513948688', '0903861878']",Ông Trương Đức Đăng Khoa,Giám Đốc,tg@truongia.com,https://www.yellowpages.vn/lgs/1199595/cong-ty-tnhh-thuong-mai-dich-vu-truong-gia.html
Công Ty TNHH TM DV Công Nghệ Thông Minh,"Số 104 Hoàng Diệu, P. 12, Q. 4,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Nhà Thông Minh - Hệ Thống Và Thiết Bị']",['www.thongminhsecurity.com'],"['02839432367', '0916162757']",Ms. Hồng Nhung,,hongnhung710@yahoo.com,https://www.yellowpages.vn/lgs/1187755965/cong-ty-tnhh-tm-dv-cong-nghe-thong-minh.html
Công Ty Cổ Phần Thương Mại Dịch Vụ Và Kỹ Thuật Cao THT,"Số 7, LK14A, KĐt mới văn Phú, p Phú La, quận Hà Đông","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Thiết Bị Điện Công Nghiệp', 'Điện Thoại - Hệ Thống và Thiết Bị', 'Tủ Bảng Điện', 'Thiết Bị Văn Phòng']",['www.tht-vietnam.com'],"['02466647696', '0976335558']",Mr Sơn,Phó giám đốc,son.tran@tht-vietnam.com.vn,https://www.yellowpages.vn/lgs/1187779521/cong-ty-co-phan-thuong-mai-dich-vu-va-ky-thuat-cao-tht.html
Công Ty TNHH Thành Công Việt Nam,"Số 7, Ngách 68/8, Phú Diễn, Bắc Từ Liêm,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Máy thổi khí', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị', 'Quạt Thông Gió Công Nghiệp, Quạt Hút Gió Công Nghiệp']",['www.coihubaodong.com'],"['02466873822', '0974079548']",Ông Nguyễn Tiến Đức,Nhân viên,dotuandt1@gmail.com,https://www.yellowpages.vn/lgs/1187828571/cong-ty-tnhh-thanh-cong-viet-nam.html
Công Ty Cổ phần Xây Dựng Và Thương Mại NDC,"Kiot N9, Ngõ 1141, Đường Giải Phóng, Q. Hoàng Mai,","['Phụ Kiện Cửa (Cửa Kính, Nhựa, Gỗ,.)', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Bảo Hộ Lao Động', 'Kính - Phụ Kiện Kính', 'Công nghiệp - Vật Tư và Thiết Bị Công Nghiệp', 'Công Nghiệp - Máy Móc Và Thiết Bị Công Nghiệp', 'Cửa - Nhà Sản Xuất và Kinh Doanh']",['www.thietbicongnghiepndc.com'],['0904340640'],Mr. Nguyễn Quang Chính,Giám Đốc,ndcwindow@gmail.com,https://www.yellowpages.vn/lgs/119296392/cong-ty-co-phan-xay-dung-va-thuong-mai-ndc.html
Thiết Bị Vệ Sinh Ưu Việt - Công Ty TNHH Thương Mại Giải Pháp Ưu Việt,"1T Đường Trần Não, Khu Phố 5, P. An Phú, TP. Thủ Đức,","['Chậu Rửa Inox', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Bồn Cầu, Bồn Tiểu', 'Phụ Kiện Phòng Tắm (Bằng Sứ, Nhựa, Inox, Nhôm)', 'Thiết Bị Vệ Sinh - Phân Phối và Kinh Doanh', 'Bồn Tắm', 'Sen Vòi, Vòi Hoa Sen', 'Thiết Bị Lavabo', 'Vòi Nước']",[],"['19000378', '02854135555']",Hotline,,info@uuvietsolutions.vn,https://www.yellowpages.vn/lgs/1187799732/thiet-bi-ve-sinh-uu-viet-cong-ty-tnhh-thuong-mai-giai-phap-uu-viet.html
Công Ty TNHH Thương Mại Và Dịch Vụ Xuyên Đông Dương,"131 Đường Tân Cảng, P. 25, Q. Bình Thạnh,","['Vật Liệu Thấm Dầu, Thấm Hóa Chất (Bông, Tấm, Giấy,..Thấm Dầu)', 'Mặt Nạ Phòng Độc, Mặt Nạ Chống Độc, Thoát Hiểm', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Phòng Cháy Chữa Cháy - Thiết Bị Phòng Cháy Chữa Cháy', 'Bảo Hộ Lao Động']",['www.panindochina.com.vn'],['02835127509'],Hotline,,info@panindochina.com.vn,https://www.yellowpages.vn/lgs/1027722/cong-ty-tnhh-thuong-mai-va-dich-vu-xuyen-dong-duong.html
Công Ty TNHH Công Nghệ Đại Tâm,"88 Phan Đăng Lưu, P. Hòa Cường Bắc, Q. Hải Châu,","['Cân Điện Tử', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Cân Hệ thống - Đóng Bao, Băng Chuyền', 'Tự Động Hóa - Hệ Thống và Thiết Bị Tự Động Hóa', 'Cân Tiểu Ly - Phân Tích, Vàng', 'Cân Công Nghiệp - Bàn, Sàn, Treo']",['www.congnghedaitam.com'],"['0914911177', '02363866679']",Ông Trương Thanh Nguyên,P. Giám đốc,truongthanhnguyen1983@gmail.com,https://www.yellowpages.vn/lgs/1187788890/cong-ty-tnhh-cong-nghe-dai-tam.html
